label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,36769.5,chr16,676807,676886,IMR90|chr16:676807-676886,chr16,638577,640577,IMR90|chr16:640076-640077
1,34794.0,chr14,34966099,34966613,IMR90|chr14:34966099-34966613,chr14,34931062,34933062,IMR90|chr14:34931561-34931562
1,168510.0,chr6,16929928,16930534,IMR90|chr6:16929928-16930534,chr6,16761221,16763221,IMR90|chr6:16761720-16761721
1,69228.5,chr9,37999848,38000111,IMR90|chr9:37999848-38000111,chr9,38068708,38070708,IMR90|chr9:38069207-38069208
1,107719.0,chr3,73566257,73566487,IMR90|chr3:73566257-73566487,chr3,73673591,73675591,IMR90|chr3:73674090-73674091
1,262378.5,chr10,17007795,17008476,IMR90|chr10:17007795-17008476,chr10,17269014,17271014,IMR90|chr10:17270513-17270514
1,263141.5,chr10,17007795,17008476,IMR90|chr10:17007795-17008476,chr10,17269777,17271777,IMR90|chr10:17271276-17271277
1,263154.5,chr10,17007795,17008476,IMR90|chr10:17007795-17008476,chr10,17269790,17271790,IMR90|chr10:17271289-17271290
1,63610.0,chr9,129948069,129949475,IMR90|chr9:129948069-129949475,chr9,129884662,129886662,IMR90|chr9:129885161-129885162
1,132090.0,chr5,34524275,34524633,IMR90|chr5:34524275-34524633,chr5,34655044,34657044,IMR90|chr5:34656543-34656544
1,262438.0,chr11,12433275,12434177,IMR90|chr11:12433275-12434177,chr11,12694664,12696664,IMR90|chr11:12696163-12696164
1,262243.0,chr11,12433275,12434177,IMR90|chr11:12433275-12434177,chr11,12694469,12696469,IMR90|chr11:12695968-12695969
1,132052.0,chr5,34524275,34524633,IMR90|chr5:34524275-34524633,chr5,34655006,34657006,IMR90|chr5:34656505-34656506
1,131888.0,chr5,34524275,34524633,IMR90|chr5:34524275-34524633,chr5,34654842,34656842,IMR90|chr5:34656341-34656342
1,261132.0,chr10,17009086,17009678,IMR90|chr10:17009086-17009678,chr10,17269014,17271014,IMR90|chr10:17270513-17270514
1,40549.0,chr15,67469984,67471792,IMR90|chr15:67469984-67471792,chr15,67428839,67430839,IMR90|chr15:67430338-67430339
1,261895.0,chr10,17009086,17009678,IMR90|chr10:17009086-17009678,chr10,17269777,17271777,IMR90|chr10:17271276-17271277
1,261908.0,chr10,17009086,17009678,IMR90|chr10:17009086-17009678,chr10,17269790,17271790,IMR90|chr10:17271289-17271290
1,58916.5,chr6,74290061,74290660,IMR90|chr6:74290061-74290660,chr6,74230944,74232944,IMR90|chr6:74231443-74231444
1,59049.5,chr6,74290061,74290660,IMR90|chr6:74290061-74290660,chr6,74230811,74232811,IMR90|chr6:74231310-74231311
1,59619.5,chr6,74290061,74290660,IMR90|chr6:74290061-74290660,chr6,74230241,74232241,IMR90|chr6:74230740-74230741
1,170200.0,chr3,112529933,112530761,IMR90|chr3:112529933-112530761,chr3,112359647,112361647,IMR90|chr3:112360146-112360147
1,164306.0,chr6,16925824,16926230,IMR90|chr6:16925824-16926230,chr6,16761221,16763221,IMR90|chr6:16761720-16761721
1,170231.0,chr3,112529933,112530761,IMR90|chr3:112529933-112530761,chr3,112359616,112361616,IMR90|chr3:112360115-112360116
1,151558.5,chr8,37401254,37402167,IMR90|chr8:37401254-37402167,chr8,37551769,37553769,IMR90|chr8:37553268-37553269
1,172669.5,chr3,112532481,112533090,IMR90|chr3:112532481-112533090,chr3,112359616,112361616,IMR90|chr3:112360115-112360116
1,172638.5,chr3,112532481,112533090,IMR90|chr3:112532481-112533090,chr3,112359647,112361647,IMR90|chr3:112360146-112360147
1,689029.5,chr19,13949860,13950183,IMR90|chr19:13949860-13950183,chr19,13260492,13262492,IMR90|chr19:13260991-13260992
1,688981.5,chr19,13949860,13950183,IMR90|chr19:13949860-13950183,chr19,13260540,13262540,IMR90|chr19:13261039-13261040
1,688969.5,chr19,13949860,13950183,IMR90|chr19:13949860-13950183,chr19,13260552,13262552,IMR90|chr19:13261051-13261052
1,688920.5,chr19,13949860,13950183,IMR90|chr19:13949860-13950183,chr19,13260601,13262601,IMR90|chr19:13261100-13261101
1,688861.5,chr19,13949860,13950183,IMR90|chr19:13949860-13950183,chr19,13260660,13262660,IMR90|chr19:13261159-13261160
1,688824.5,chr19,13949860,13950183,IMR90|chr19:13949860-13950183,chr19,13260697,13262697,IMR90|chr19:13261196-13261197
1,688774.5,chr19,13949860,13950183,IMR90|chr19:13949860-13950183,chr19,13259747,13261747,IMR90|chr19:13261246-13261247
1,687232.5,chr19,13949860,13950183,IMR90|chr19:13949860-13950183,chr19,13261289,13263289,IMR90|chr19:13262788-13262789
1,120004.5,chr3,16434176,16434637,IMR90|chr3:16434176-16434637,chr3,16553911,16555911,IMR90|chr3:16554410-16554411
1,170444.0,chr3,112529933,112530761,IMR90|chr3:112529933-112530761,chr3,112359403,112361403,IMR90|chr3:112359902-112359903
1,120022.5,chr3,16434176,16434637,IMR90|chr3:16434176-16434637,chr3,16553929,16555929,IMR90|chr3:16554428-16554429
1,100043.0,chr10,126749028,126750076,IMR90|chr10:126749028-126750076,chr10,126849095,126851095,IMR90|chr10:126849594-126849595
1,97733.0,chr10,126749028,126750076,IMR90|chr10:126749028-126750076,chr10,126846785,126848785,IMR90|chr10:126847284-126847285
1,99530.0,chr10,126749028,126750076,IMR90|chr10:126749028-126750076,chr10,126848582,126850582,IMR90|chr10:126849081-126849082
1,120806.5,chr3,16434176,16434637,IMR90|chr3:16434176-16434637,chr3,16554713,16556713,IMR90|chr3:16555212-16555213
1,118771.5,chr10,13817482,13818307,IMR90|chr10:13817482-13818307,chr10,13698623,13700623,IMR90|chr10:13699122-13699123
1,76042.0,chr6,13708902,13709156,IMR90|chr6:13708902-13709156,chr6,13632487,13634487,IMR90|chr6:13632986-13632987
1,160110.0,chr6,16921563,16922099,IMR90|chr6:16921563-16922099,chr6,16761221,16763221,IMR90|chr6:16761720-16761721
1,43315.5,chr3,127799119,127799584,IMR90|chr3:127799119-127799584,chr3,127842167,127844167,IMR90|chr3:127842666-127842667
1,173403.0,chr3,112529933,112530761,IMR90|chr3:112529933-112530761,chr3,112356444,112358444,IMR90|chr3:112356943-112356944
1,388570.5,chr3,170527042,170528235,IMR90|chr3:170527042-170528235,chr3,170137568,170139568,IMR90|chr3:170139067-170139068
1,330823.5,chr5,80716034,80716457,IMR90|chr5:80716034-80716457,chr5,81046569,81048569,IMR90|chr5:81047068-81047069
1,390985.5,chr3,170527042,170528235,IMR90|chr3:170527042-170528235,chr3,170135153,170137153,IMR90|chr3:170136652-170136653
1,67819.5,chr17,1687051,1687594,IMR90|chr17:1687051-1687594,chr17,1619003,1621003,IMR90|chr17:1619502-1619503
1,211300.5,chr15,101207579,101208982,IMR90|chr15:101207579-101208982,chr15,101418081,101420081,IMR90|chr15:101419580-101419581
1,270704.5,chr8,95003579,95004158,IMR90|chr8:95003579-95004158,chr8,95274073,95276073,IMR90|chr8:95274572-95274573
1,270709.5,chr8,95003579,95004158,IMR90|chr8:95003579-95004158,chr8,95274078,95276078,IMR90|chr8:95274577-95274578
1,106587.0,chr2,190150973,190151411,IMR90|chr2:190150973-190151411,chr2,190044105,190046105,IMR90|chr2:190044604-190044605
1,67554.0,chr1,95074330,95075490,IMR90|chr1:95074330-95075490,chr1,95006856,95008856,IMR90|chr1:95007355-95007356
1,67595.0,chr1,95074330,95075490,IMR90|chr1:95074330-95075490,chr1,95006815,95008815,IMR90|chr1:95007314-95007315
1,67717.0,chr1,95074330,95075490,IMR90|chr1:95074330-95075490,chr1,95006693,95008693,IMR90|chr1:95007192-95007193
1,277094.0,chr1,27721495,27721775,IMR90|chr1:27721495-27721775,chr1,27998229,28000229,IMR90|chr1:27998728-27998729
1,277074.0,chr1,27721495,27721775,IMR90|chr1:27721495-27721775,chr1,27998209,28000209,IMR90|chr1:27998708-27998709
1,67831.5,chr17,1687051,1687594,IMR90|chr17:1687051-1687594,chr17,1618991,1620991,IMR90|chr17:1619490-1619491
1,67816.5,chr17,1687051,1687594,IMR90|chr17:1687051-1687594,chr17,1619006,1621006,IMR90|chr17:1619505-1619506
1,159512.0,chr9,94896146,94896906,IMR90|chr9:94896146-94896906,chr9,95055538,95057538,IMR90|chr9:95056037-95056038
1,67777.5,chr17,1687051,1687594,IMR90|chr17:1687051-1687594,chr17,1619045,1621045,IMR90|chr17:1619544-1619545
1,67505.5,chr17,1687051,1687594,IMR90|chr17:1687051-1687594,chr17,1618317,1620317,IMR90|chr17:1619816-1619817
1,66854.5,chr17,1687051,1687594,IMR90|chr17:1687051-1687594,chr17,1619968,1621968,IMR90|chr17:1620467-1620468
1,441899.0,chr14,100857976,100858428,IMR90|chr14:100857976-100858428,chr14,101298601,101300601,IMR90|chr14:101300100-101300101
1,441413.0,chr14,100857976,100858428,IMR90|chr14:100857976-100858428,chr14,101298115,101300115,IMR90|chr14:101299614-101299615
1,108552.0,chr2,190152598,190153716,IMR90|chr2:190152598-190153716,chr2,190044105,190046105,IMR90|chr2:190044604-190044605
1,441104.0,chr14,100857976,100858428,IMR90|chr14:100857976-100858428,chr14,101297806,101299806,IMR90|chr14:101299305-101299306
1,187409.5,chr15,49527526,49528241,IMR90|chr15:49527526-49528241,chr15,49713793,49715793,IMR90|chr15:49715292-49715293
1,187571.5,chr15,49527526,49528241,IMR90|chr15:49527526-49528241,chr15,49713955,49715955,IMR90|chr15:49715454-49715455
1,440199.0,chr14,100857976,100858428,IMR90|chr14:100857976-100858428,chr14,101296901,101298901,IMR90|chr14:101298400-101298401
1,105691.5,chr2,190150160,190150433,IMR90|chr2:190150160-190150433,chr2,190044105,190046105,IMR90|chr2:190044604-190044605
1,159456.0,chr9,94896146,94896906,IMR90|chr9:94896146-94896906,chr9,95055482,95057482,IMR90|chr9:95055981-95055982
1,188036.0,chr8,26428765,26429095,IMR90|chr8:26428765-26429095,chr8,26239394,26241394,IMR90|chr8:26240893-26240894
1,148637.0,chr4,26173468,26174116,IMR90|chr4:26173468-26174116,chr4,26320929,26322929,IMR90|chr4:26322428-26322429
1,78064.0,chr18,56452445,56453117,IMR90|chr18:56452445-56453117,chr18,56529345,56531345,IMR90|chr18:56530844-56530845
1,77051.0,chr18,56452445,56453117,IMR90|chr18:56452445-56453117,chr18,56528332,56530332,IMR90|chr18:56529831-56529832
1,50625.5,chr6,2791456,2791773,IMR90|chr6:2791456-2791773,chr6,2841740,2843740,IMR90|chr6:2842239-2842240
1,232132.0,chr4,26089968,26090612,IMR90|chr4:26089968-26090612,chr4,26320922,26322922,IMR90|chr4:26322421-26322422
1,232139.0,chr4,26089968,26090612,IMR90|chr4:26089968-26090612,chr4,26320929,26322929,IMR90|chr4:26322428-26322429
1,68130.0,chr14,102990877,102991329,IMR90|chr14:102990877-102991329,chr14,103057733,103059733,IMR90|chr14:103059232-103059233
1,268772.5,chr1,27729576,27730337,IMR90|chr1:27729576-27730337,chr1,27998229,28000229,IMR90|chr1:27998728-27998729
1,268752.5,chr1,27729576,27730337,IMR90|chr1:27729576-27730337,chr1,27998209,28000209,IMR90|chr1:27998708-27998709
1,200186.5,chr1,27729576,27730337,IMR90|chr1:27729576-27730337,chr1,27929643,27931643,IMR90|chr1:27930142-27930143
1,148630.0,chr4,26173468,26174116,IMR90|chr4:26173468-26174116,chr4,26320922,26322922,IMR90|chr4:26322421-26322422
1,200145.5,chr1,27729576,27730337,IMR90|chr1:27729576-27730337,chr1,27929602,27931602,IMR90|chr1:27930101-27930102
1,135104.5,chr2,187506122,187506967,IMR90|chr2:187506122-187506967,chr2,187369940,187371940,IMR90|chr2:187371439-187371440
1,133394.0,chr2,102447764,102448110,IMR90|chr2:102447764-102448110,chr2,102313043,102315043,IMR90|chr2:102314542-102314543
1,172838.5,chr9,94538850,94540361,IMR90|chr9:94538850-94540361,chr9,94711944,94713944,IMR90|chr9:94712443-94712444
1,51300.0,chr6,2790738,2791142,IMR90|chr6:2790738-2791142,chr6,2841740,2843740,IMR90|chr6:2842239-2842240
1,146974.5,chr4,26175013,26175882,IMR90|chr4:26175013-26175882,chr4,26320922,26322922,IMR90|chr4:26322421-26322422
1,146981.5,chr4,26175013,26175882,IMR90|chr4:26175013-26175882,chr4,26320929,26322929,IMR90|chr4:26322428-26322429
1,62691.0,chr20,49189239,49189925,IMR90|chr20:49189239-49189925,chr20,49125391,49127391,IMR90|chr20:49126890-49126891
1,349322.5,chr15,101442530,101443099,IMR90|chr15:101442530-101443099,chr15,101791637,101793637,IMR90|chr15:101792136-101792137
1,102537.5,chr1,26221842,26222379,IMR90|chr1:26221842-26222379,chr1,26324148,26326148,IMR90|chr1:26324647-26324648
1,134294.0,chr2,187505568,187505900,IMR90|chr2:187505568-187505900,chr2,187369940,187371940,IMR90|chr2:187371439-187371440
1,159451.0,chr9,94896146,94896906,IMR90|chr9:94896146-94896906,chr9,95055477,95057477,IMR90|chr9:95055976-95055977
1,439616.0,chr14,100857976,100858428,IMR90|chr14:100857976-100858428,chr14,101296318,101298318,IMR90|chr14:101297817-101297818
1,437746.0,chr14,100857976,100858428,IMR90|chr14:100857976-100858428,chr14,101294448,101296448,IMR90|chr14:101295947-101295948
1,434283.0,chr14,100857976,100858428,IMR90|chr14:100857976-100858428,chr14,101290985,101292985,IMR90|chr14:101292484-101292485
1,61570.5,chr12,56448626,56448973,IMR90|chr12:56448626-56448973,chr12,56508870,56510870,IMR90|chr12:56510369-56510370
1,440791.5,chr14,100851516,100851841,IMR90|chr14:100851516-100851841,chr14,101290970,101292970,IMR90|chr14:101292469-101292470
1,440784.5,chr14,100851516,100851841,IMR90|chr14:100851516-100851841,chr14,101290963,101292963,IMR90|chr14:101292462-101292463
1,440777.5,chr14,100851516,100851841,IMR90|chr14:100851516-100851841,chr14,101290956,101292956,IMR90|chr14:101292455-101292456
1,440766.5,chr14,100851516,100851841,IMR90|chr14:100851516-100851841,chr14,101290945,101292945,IMR90|chr14:101292444-101292445
1,61765.5,chr12,56448626,56448973,IMR90|chr12:56448626-56448973,chr12,56509065,56511065,IMR90|chr12:56510564-56510565
1,61617.5,chr12,56448626,56448973,IMR90|chr12:56448626-56448973,chr12,56508917,56510917,IMR90|chr12:56510416-56510417
1,61616.5,chr12,56448626,56448973,IMR90|chr12:56448626-56448973,chr12,56508916,56510916,IMR90|chr12:56510415-56510416
1,61574.5,chr12,56448626,56448973,IMR90|chr12:56448626-56448973,chr12,56508874,56510874,IMR90|chr12:56510373-56510374
1,113306.5,chr1,203481855,203482910,IMR90|chr1:203481855-203482910,chr1,203594189,203596189,IMR90|chr1:203595688-203595689
1,113545.5,chr1,203481855,203482910,IMR90|chr1:203481855-203482910,chr1,203594428,203596428,IMR90|chr1:203595927-203595928
1,91936.5,chr1,27626737,27627686,IMR90|chr1:27626737-27627686,chr1,27717648,27719648,IMR90|chr1:27719147-27719148
1,434268.0,chr14,100857976,100858428,IMR90|chr14:100857976-100858428,chr14,101290970,101292970,IMR90|chr14:101292469-101292470
1,302931.5,chr1,27626737,27627686,IMR90|chr1:27626737-27627686,chr1,27929643,27931643,IMR90|chr1:27930142-27930143
1,128493.5,chr8,26305561,26308170,IMR90|chr8:26305561-26308170,chr8,26433859,26435859,IMR90|chr8:26435358-26435359
1,129055.5,chr8,26305561,26308170,IMR90|chr8:26305561-26308170,chr8,26434421,26436421,IMR90|chr8:26435920-26435921
1,65971.5,chr8,26305561,26308170,IMR90|chr8:26305561-26308170,chr8,26239394,26241394,IMR90|chr8:26240893-26240894
1,66451.5,chr8,26305561,26308170,IMR90|chr8:26305561-26308170,chr8,26238914,26240914,IMR90|chr8:26240413-26240414
1,302890.5,chr1,27626737,27627686,IMR90|chr1:27626737-27627686,chr1,27929602,27931602,IMR90|chr1:27930101-27930102
1,126308.0,chr8,26308572,26309530,IMR90|chr8:26308572-26309530,chr8,26433859,26435859,IMR90|chr8:26435358-26435359
1,126870.0,chr8,26308572,26309530,IMR90|chr8:26308572-26309530,chr8,26434421,26436421,IMR90|chr8:26435920-26435921
1,68157.0,chr8,26308572,26309530,IMR90|chr8:26308572-26309530,chr8,26239394,26241394,IMR90|chr8:26240893-26240894
1,68637.0,chr8,26308572,26309530,IMR90|chr8:26308572-26309530,chr8,26238914,26240914,IMR90|chr8:26240413-26240414
1,440806.5,chr14,100851516,100851841,IMR90|chr14:100851516-100851841,chr14,101290985,101292985,IMR90|chr14:101292484-101292485
1,444269.5,chr14,100851516,100851841,IMR90|chr14:100851516-100851841,chr14,101294448,101296448,IMR90|chr14:101295947-101295948
1,446139.5,chr14,100851516,100851841,IMR90|chr14:100851516-100851841,chr14,101296318,101298318,IMR90|chr14:101297817-101297818
1,446722.5,chr14,100851516,100851841,IMR90|chr14:100851516-100851841,chr14,101296901,101298901,IMR90|chr14:101298400-101298401
1,434261.0,chr14,100857976,100858428,IMR90|chr14:100857976-100858428,chr14,101290963,101292963,IMR90|chr14:101292462-101292463
1,434254.0,chr14,100857976,100858428,IMR90|chr14:100857976-100858428,chr14,101290956,101292956,IMR90|chr14:101292455-101292456
1,434243.0,chr14,100857976,100858428,IMR90|chr14:100857976-100858428,chr14,101290945,101292945,IMR90|chr14:101292444-101292445
1,101673.0,chr1,26222747,26223203,IMR90|chr1:26222747-26223203,chr1,26324148,26326148,IMR90|chr1:26324647-26324648
1,97075.5,chr2,197132788,197133961,IMR90|chr2:197132788-197133961,chr2,197035799,197037799,IMR90|chr2:197036298-197036299
1,58400.5,chr1,201419818,201420549,IMR90|chr1:201419818-201420549,chr1,201478084,201480084,IMR90|chr1:201478583-201478584
1,3814.5,chr10,95143342,95143775,IMR90|chr10:95143342-95143775,chr10,95139244,95141244,IMR90|chr10:95139743-95139744
1,98392.5,chr10,95143342,95143775,IMR90|chr10:95143342-95143775,chr10,95241451,95243451,IMR90|chr10:95241950-95241951
1,98515.5,chr10,95143342,95143775,IMR90|chr10:95143342-95143775,chr10,95241574,95243574,IMR90|chr10:95242073-95242074
1,139808.0,chr12,49900854,49901348,IMR90|chr12:49900854-49901348,chr12,49759793,49761793,IMR90|chr12:49761292-49761293
1,139843.0,chr12,49900854,49901348,IMR90|chr12:49900854-49901348,chr12,49759758,49761758,IMR90|chr12:49761257-49761258
1,140413.0,chr12,49900854,49901348,IMR90|chr12:49900854-49901348,chr12,49759188,49761188,IMR90|chr12:49760687-49760688
1,4230.5,chr10,95143811,95144138,IMR90|chr10:95143811-95144138,chr10,95139244,95141244,IMR90|chr10:95139743-95139744
1,97976.5,chr10,95143811,95144138,IMR90|chr10:95143811-95144138,chr10,95241451,95243451,IMR90|chr10:95241950-95241951
1,98099.5,chr10,95143811,95144138,IMR90|chr10:95143811-95144138,chr10,95241574,95243574,IMR90|chr10:95242073-95242074
1,174025.0,chr2,202724700,202725870,IMR90|chr2:202724700-202725870,chr2,202897810,202899810,IMR90|chr2:202899309-202899310
1,104593.5,chr5,95192982,95193381,IMR90|chr5:95192982-95193381,chr5,95297275,95299275,IMR90|chr5:95297774-95297775
1,51313.5,chr17,1480530,1481103,IMR90|chr17:1480530-1481103,chr17,1531630,1533630,IMR90|chr17:1532129-1532130
1,448422.5,chr14,100851516,100851841,IMR90|chr14:100851516-100851841,chr14,101298601,101300601,IMR90|chr14:101300100-101300101
1,447936.5,chr14,100851516,100851841,IMR90|chr14:100851516-100851841,chr14,101298115,101300115,IMR90|chr14:101299614-101299615
1,447627.5,chr14,100851516,100851841,IMR90|chr14:100851516-100851841,chr14,101297806,101299806,IMR90|chr14:101299305-101299306
1,88060.0,chr17,49031525,49032007,IMR90|chr17:49031525-49032007,chr17,48943206,48945206,IMR90|chr17:48943705-48943706
1,88051.0,chr17,49031525,49032007,IMR90|chr17:49031525-49032007,chr17,48943215,48945215,IMR90|chr17:48943714-48943715
1,407316.0,chr17,49031525,49032007,IMR90|chr17:49031525-49032007,chr17,48622950,48624950,IMR90|chr17:48624449-48624450
1,212255.0,chr7,93811332,93811904,IMR90|chr7:93811332-93811904,chr7,94022373,94024373,IMR90|chr7:94023872-94023873
1,93401.0,chr2,47496747,47497355,IMR90|chr2:47496747-47497355,chr2,47403150,47405150,IMR90|chr2:47403649-47403650
1,47775.5,chr1,181105246,181105581,IMR90|chr1:181105246-181105581,chr1,181056138,181058138,IMR90|chr1:181057637-181057638
1,51410.5,chr1,181108886,181109211,IMR90|chr1:181108886-181109211,chr1,181056138,181058138,IMR90|chr1:181057637-181057638
1,102170.5,chr22,23624355,23624780,IMR90|chr22:23624355-23624780,chr22,23520897,23522897,IMR90|chr22:23522396-23522397
1,46733.0,chr1,27883260,27883560,IMR90|chr1:27883260-27883560,chr1,27929643,27931643,IMR90|chr1:27930142-27930143
1,46692.0,chr1,27883260,27883560,IMR90|chr1:27883260-27883560,chr1,27929602,27931602,IMR90|chr1:27930101-27930102
1,57869.5,chr6,3808933,3809496,IMR90|chr6:3808933-3809496,chr6,3749845,3751845,IMR90|chr6:3751344-3751345
1,57451.5,chr6,3808933,3809496,IMR90|chr6:3808933-3809496,chr6,3751263,3753263,IMR90|chr6:3751762-3751763
1,57448.5,chr6,3808933,3809496,IMR90|chr6:3808933-3809496,chr6,3751266,3753266,IMR90|chr6:3751765-3751766
1,56954.5,chr6,3808933,3809496,IMR90|chr6:3808933-3809496,chr6,3751760,3753760,IMR90|chr6:3752259-3752260
1,51256.0,chr3,58369604,58370122,IMR90|chr3:58369604-58370122,chr3,58317107,58319107,IMR90|chr3:58318606-58318607
1,189111.0,chr19,48207052,48207800,IMR90|chr19:48207052-48207800,chr19,48017815,48019815,IMR90|chr19:48018314-48018315
1,107734.5,chr1,181110681,181111066,IMR90|chr1:181110681-181111066,chr1,181001639,181003639,IMR90|chr1:181003138-181003139
